latitude;longitude;population
32,322;-90,9414;169
31,6681;-110,5347;169
37,7584;-98,5578;169
45,991;-89,5332;169
46,9992;-109,8731;169
42,7404;-75,1843;169
41,1325;-76,4231;169
42,8312;-98,4668;169
32,5471;-99,1663;169
33,5323;-91,5725;169
35,7111;-77,47;169
40,2794;-86,591;168
42,4588;-88,5184;168
44,4855;-97,2079;168
33,9874;-87,4875;168
46,2992;-93,8264;168
41,3837;-89,8383;168
42,811;-96,2664;168
35,161;-96,5184;168
47,7936;-114,2701;168
43,8773;-90,2658;168
41,7161;-90,878;168
36,768;-99,1126;168
31,6967;-92,1797;168
42,7634;-96,648;168
39,2862;-90,5538;168
40,7294;-87,4897;168
45,2006;-123,8842;168
47,2822;-117,1557;168
40,7608;-94,7435;168
38,5305;-106,2156;168
44,4579;-123,1119;168
40,2777;-75,8066;168
46,564;-123,5508;168
37,5491;-75,7797;168
37,3469;-95,4078;168
44,1266;-73,151;168
43,3203;-94,7922;167
40,8643;-90,9566;167
44,1352;-118,9763;167
38,2495;-88,3457;167
41,708;-97,3625;167
35,0052;-84,7276;167
46,3437;-91,25;167
41,018;-95,7994;167
32,4919;-82,3467;167
32,932;-92,6001;167
35,9443;-77,2067;167
45,5098;-123,8633;167
32,5053;-93,0499;167
42,0646;-89,097;167
36,3218;-110,9667;167
36,6691;-88,5276;167
34,176;-114,264;167
32,3618;-92,9788;167
40,6346;-78,8584;167
39,9173;-82,8318;167
38,5984;-77,7213;167
44,7085;-108,8823;167
28,3928;-80,8459;167
40,3852;-83,1459;167
39,391;-75,3432;167
46,5752;-96,8066;166
38,7176;-105,1253;166
40,6568;-85,2225;166
37,7726;-86,9064;166
33,9668;-92,0452;166
35,217;-99,5036;166
40,7718;-75,1699;166
42,8373;-74,6015;166
40,5721;-75,8892;166
34,1954;-98,5882;166
33,7902;-82,9031;166
41,9844;-95,7805;166
40,9565;-88,95;166
40,6992;-85,2805;166
42,945;-95,5514;166
42,8307;-77,9015;166
40,7585;-75,4013;166
40,0173;-78,9069;166
47,829;-114,3484;166
45,923;-94,482;166
48,5738;-110,3072;166
39,4993;-79,0511;166
40,3954;-91,2496;166
52,7213;174,111;166
40,0122;-101,9385;165
40,3948;-104,6893;165
33,988;-82,2974;165
62,9867;-143,5191;165
35,7766;-88,3561;165
39,0859;-89,8877;165
28,8087;-81,5632;165
44,9806;-85,7157;165
37,6253;-82,7277;165
40,615;-86,3904;165
40,8691;-104,2259;165
35,7009;-107,0431;165
44,7091;-85,8538;165
38,7381;-97,6843;165
33,3915;-92,7923;165
32,966;-108,6176;165
44,4166;-72,8576;165
46,4747;-116,4262;165
35,501;-109,5283;165
31,9109;-88,3092;165
40,3758;-104,0712;165
40,6457;-78,2753;165
40,9811;-74,9082;165
31,7282;-97,1123;164
39,5592;-90,4328;164
46,7828;-116,181;164
38,0192;-94,1167;164
42,9793;-117,0574;164
36,4621;-97,7274;164
38,5205;-84,3837;164
47,2641;-96,8107;164
34,2665;-85,5603;164
33,8181;-93,8969;164
38,4116;-79,5809;164
41,8996;-75,453;164
35,5545;-91,6273;164
41,9179;-76,0477;164
39,1808;-77,0591;164
39,6679;-91,8588;164
39,4431;-75,3169;164
26,6852;-98,4231;164
44,8556;-85,8573;164
33,7177;-83,8;164
34,5603;-78,8489;164
40,7261;-96,5936;164
39,5214;-86,6414;164
39,2068;-81,1543;164
37,2839;-94,9268;164
46,6264;-112,582;164
39,3823;-87,2058;163
41,5512;-80,3822;163
47,4969;-111,8194;163
38,2705;-75,7935;163
42,5874;-94,3444;163
32,0374;-95,4147;163
33,894;-91,2566;163
33,6687;-81,112;163
41,1539;-86,135;163
40,7986;-92,4813;163
42,9705;-123,1658;163
39,2005;-94,5705;163
36,1338;-98,5512;163
35,0515;-99,5098;163
40,3635;-87,5129;163
46,0921;-115,9762;163
41,7819;-103,5171;163
29,8395;-82,3784;163
34,0391;-82,2435;163
44,9931;-98,4991;163
37,307;-81,3436;163
39,657;-96,0288;163
40,6823;-76,0196;163
38,91;-121,5443;163
39,4936;-92,1312;163
41,1258;-79,5577;163
39,2711;-74,9729;163
48,0762;-99,2607;163
38,684;-119,8228;163
47,3343;-108,96;163
38,1747;-95,2915;163
37,3675;-81,3572;163
40,8133;-78,792;163
38,9968;-87,8336;162
31,8722;-86,9891;162
39,3776;-89,6525;162
42,2372;-107,5611;162
37,0803;-96,0962;162
41,1415;-99,7619;162
48,4571;-107,3414;162
47,4022;-123,1535;162
47,0743;-98,5866;162
39,0175;-93,6779;162
37,3536;-82,1887;162
42,4784;-93,6428;162
38,6356;-119,5047;162
40,0199;-77,2034;162
40,8197;-78,8297;162
40,5759;-119,343;162
37,5787;-88,7727;162
45,3344;-84,0601;162
42,6748;-93,1298;162
36,6437;-88,6049;162
40,0066;-90,8737;162
40,9843;-81,1481;162
44,6479;-73,3017;162
40,2273;-86,5056;161
42,8848;-73,2143;161
40,5806;-95,0312;161
37,5146;-89,9061;161
44,3184;-73,1909;161
36,7163;-87,0683;161
36,2252;-76,9316;161
38,2701;-85,6815;161
40,566;-78,4495;161
47,7037;-116,8508;161
39,1676;-94,4501;161
35,178;-97,9592;161
40,4503;-94,842;161
35,8887;-97,6023;161
40,9384;-76,9905;161
38,8601;-84,2281;161
39,2532;-99,5634;161
47,2847;-101,9233;161
38,2552;-87,2588;161
40,8601;-76,1689;161
39,1683;-75,7124;161
41,7562;-86,8334;161
47,1367;-93,2657;161
35,064;-77,3553;161
41,7337;-85,5569;161
40,7262;-78,1902;161
32,1607;-96,5772;160
42,3896;-93,7278;160
42,9238;-93,6141;160
39,0642;-95,3324;160
41,6743;-86,6207;160
39,4015;-81,9548;160
39,4699;-93,3357;160
45,7462;-111,3301;160
34,5553;-88,4153;160
43,4179;-118,5875;160
39,2785;-84,1121;160
41,1992;-92,0924;160
40,07;-79,9009;160
40,4395;-86,2161;160
35,6555;-106,6544;160
40,9355;-102,5256;160
36,4026;-119,7208;160
34,235;-79,149;160
32,0272;-110,0369;160
42,1593;-94,0183;160
38,2894;-75,6904;160
41,7154;-75,4818;160
39,9461;-87,6396;160
38,4353;-79,8116;160
39,9664;-87,4728;160
38,7176;-87,9728;159
39,2353;-85,7508;159
47,2007;-117,9049;159
35,289;-92,7813;159
41,3474;-97,059;159
33,7017;-91,4458;159
40,8814;-84,146;159
46,3758;-101,9517;159
34,4652;-106,8137;159
40,4695;-91,1683;159
41,2903;-85,198;159
43,7476;-92,9657;159
40,6575;-95,0352;159
34,9675;-92,9813;159
40,4744;-90,2951;159
39,0457;-90,7414;159
36,5645;-92,6418;159
41,3316;-95,6814;159
40,658;-96,6614;159
36,2483;-95,5362;159
33,8827;-98,3475;159
31,8064;-92,7383;159
33,8848;-88,2367;159
45,1554;-98,5793;159
46,3521;-123,6985;159
38,2578;-75,9059;159
41,0217;-79,7168;159
42,6407;-88,4135;159
35,7602;-120,9813;159
43,1154;-101,0306;159
42,8657;-110,0766;158
35,3036;-105,3913;158
33,0997;-82,8033;158
37,298;-84,2157;158
41,3516;-87,9565;158
47,2411;-94,2152;158
40,0408;-94,8233;158
33,6034;-95,8055;158
40,6278;-75,8546;158
40,0113;-97,924;158
36,8793;-119,7613;158
20,631;-156,4252;158
63,9678;-145,7149;158
32,0051;-111,7124;158
60,1688;-154,3233;158
36,2326;-80,5711;158
32,2432;-98,3767;158
36,4645;-95,083;158
21,4844;-158,1843;158
42,237;-93,6026;157
39,3632;-94,2006;157
43,2077;-91,2966;157
38,6695;-92,8764;157
40,2792;-99,7758;157
28,5568;-96,5465;157
31,4099;-85,1381;157
33,7797;-89,0507;157
39,9034;-84,9452;157
42,2288;-95,9315;157
39,2104;-91,7246;157
35,3911;-88,4303;157
34,8781;-95,4742;157
35,45;-99,1707;157
30,2331;-92,9208;157
40,8645;-92,3326;157
39,0508;-90,3984;157
34,3591;-90,2754;157
46,269;-96,8758;157
40,5928;-86,7017;157
36,3285;-84,6091;157
45,2523;-122,7223;157
32,9735;-93,9966;157
36,5463;-78,7755;157
45,7159;-92,3965;157
40,1428;-89,1928;157
36,2913;-87,4656;157
42,2496;-94,8777;157
46,4836;-96,0965;157
29,6541;-97,8;157
38,5192;-95,9574;157
34,4145;-110,0649;157
36,1421;-95,1998;157
33,7562;-92,2404;157
33,7922;-90,8594;156
34,7116;-95,8502;156
37,9345;-88,4624;156
38,2881;-86,4694;156
40,3998;-81,558;156
29,1396;-95,6143;156
40,3544;-110,7096;156
26,3478;-98,6296;156
40,17;-87,2528;156
42,9642;-99,097;156
39,8886;-94,0866;156
36,2807;-109,1814;156
39,4705;-100,7439;156
41,0247;-88,3072;156
37,6423;-79,7919;156
47,7323;-114,1855;156
33,6215;-100,329;156
43,1948;-110,4026;156
39,8157;-90,3705;156
40,481;-80,4428;156
39,667;-87,5203;156
43,115;-95,7442;156
45,2239;-85,3791;156
47,0039;-96,8958;156
46,1399;-118,1521;156
47,1691;-98,4587;156
42,6854;-75,3113;156
19,4391;-154,9189;156
43,7039;-72,9494;156
40,8729;-89,3138;156
38,55;-78,9143;155
39,6333;-97,1399;155
47,5363;-95,986;155
39,0341;-94,6107;155
47,0749;-96,5058;155
39,2123;-84,3001;155
36,7361;-119,4961;155
57,2169;-153,3252;155
39,603;-95,7189;155
34,8621;-120,2943;155
39,6314;-81,4562;155
34,0569;-86,1029;155
30,5215;-93,0428;155
41,5733;-92,1592;155
42,5756;-95,7201;155
62,3609;-145,2657;155
40,0103;-86,7964;155
47,8084;-103,4388;155
43,4721;-101,1928;155
30,8294;-92,0828;155
33,0173;-85,3516;155
32,2443;-93,0158;155
26,1303;-97,9956;155
42,4363;-85,3793;155
40,1116;-94,2223;155
46,5886;-97,4944;155
38,9372;-74,9651;155
39,194;-93,3635;155
36,7424;-94,0904;155
40,3162;-83,6759;155
32,1165;-93,1172;155
38,0586;-80,706;155
48,167;-118,9722;155
45,1276;-110,7997;155
41,9081;-90,5971;155
41,4196;-80,0755;155
37,6882;-77,0212;155
41,5105;-87,1712;155
41,1095;-89,9736;155
40,9673;-79,199;155
46,4534;-108,5741;155
38,6663;-82,1706;155
25,9252;-81,648;155
40,335;-83,4635;155
44,629;-72,0277;155
41,2557;-88,1158;154
42,2573;-92,0939;154
29,2991;-103,5796;154
36,8828;-88,7706;154
39,7889;-81,5567;154
36,9356;-82,5323;154
38,6662;-86,2975;154
47,1803;-96,5058;154
44,8208;-119,4209;154
33,9561;-94,9357;154
42,5783;-88,7668;154
40,9976;-72,0665;154
38,9855;-89,7629;154
42,4918;-114,1625;154
35,7926;-94,5694;154
36,0637;-92,8622;154
40,3414;-112,1086;154
41,3089;-110,3351;154
31,3641;-110,8096;154
37,1583;-89,4467;154
39,0047;-94,0659;154
38,3686;-80,5973;154
59,4708;-136,1452;154
45,5674;-67,4293;154
40,3346;-78,3721;153
48,1794;-93,8092;153
34,8217;-103,3157;153
39,6377;-94,321;153
43,4916;-92,364;153
44,1686;-97,715;153
34,2357;-96,2173;153
35,1311;-93,7162;153
38,8307;-75,851;153
44,0651;-72,9748;153
38,9233;-83,2423;153
42,1139;-93,1587;153
41,8638;-76,9576;153
37,4287;-90,167;153
39,2892;-74,7497;153
30,2173;-95,4132;153
40,4673;-78,1997;153
38,1848;-87,8328;153
40,2974;-77,8764;153
41,693;-89,1473;153
43,2283;-75,745;153
38,002;-86,9433;153
41,1246;-82,3058;153
26,3489;-98,7673;153
42,9586;-97,1812;153
35,5823;-94,8186;153
35,2206;-114,5616;153
48,147;-104,2264;153
40,0603;-123,7654;153
38,2218;-85,6171;153
43,4865;-73,1232;153
41,1541;-85,3153;152
40,7637;-102,0441;152
36,7921;-89,3716;152
40,508;-95,0326;152
40,7393;-96,8461;152
46,6566;-98,1917;152
37,5108;-98,8253;152
30,9237;-88,2072;152
41,5791;-92,7041;152
40,5126;-89,9156;152
39,9343;-75,5306;152
40,6416;-86,5731;152
38,8371;-93,2953;152
36,6899;-88,7124;152
41,2222;-99,2988;152
39,0138;-97,9755;152
35,8743;-76,4031;152
35,4717;-96,3921;152
39,1987;-77,7239;152
34,4779;-97,466;152
37,8158;-96,625;152
37,3358;-87,1401;152
41,3131;-90,5787;152
40,9791;-93,0508;152
40,7495;-81,0401;152
38,6357;-96,6764;152
42,5731;-112,8744;151
44,2847;-92,4262;151
39,069;-89,6189;151
42,2131;-104,5175;151
41,1332;-121,1295;151
26,5205;-82,191;151
40,1815;-80,8869;151
46,9124;-103,5251;151
27,219;-98,0981;151
41,1998;-90,1175;151
44,7173;-96,0526;151
30,8887;-87,1687;151
32,3068;-87,2454;151
40,2943;-123,3483;151
40,3007;-80,1583;151
30,7537;-84,6372;151
42,6389;-89,1712;151
39,4414;-85,8839;151
43,5805;-85,4481;151
42,7313;-91,1586;151
38,3518;-87,8683;151
31,5441;-82,4145;151
31,1993;-99,5809;151
39,5881;-84,5597;151
35,3486;-98,6715;151
41,0718;-95,9255;151
41,7703;-91,96;151
40,4389;-78,3198;151
39,6448;-87,8616;150
39,7116;-96,8733;150
41,4288;-73,3506;150
40,6947;-86,1948;150
47,6795;-97,9897;150
39,9742;-81,3365;150
43,8673;-94,7428;150
41,0108;-93,5963;150
38,0058;-95,5556;150
39,541;-80,1439;150
40,5072;-79,1688;150
35,1104;-88,3638;150
41,1343;-91,5441;150
36,6252;-94,6542;150
40,1641;-87,1488;150
36,9522;-82,7899;150
39,3995;-89,8077;150
43,0396;-94,8338;150
35,2987;-119,3577;150
45,0178;-88,8945;150
42,6524;-75,1691;150
47,3542;-111,1697;150
37,1402;-94,061;149
44,6666;-86,0201;149
39,075;-75,766;149
45,4188;-84,8634;149
40,9838;-96,6692;149
44,4927;-86,2362;149
32,2096;-96,0381;149
41,8839;-98,5527;149
36,1715;-90,8183;149
34,9888;-97,9941;149
46,4222;-102,5581;149
35,2112;-107,9182;149
34,2983;-111,3645;149
44,6175;-89,0166;149
40,1143;-101,4045;149
38,2227;-85,6353;149
39,9871;-87,1471;149
38,917;-75,9416;149
47,8257;-98,4382;149
33,5531;-81,1196;149
37,7398;-75,6797;149
39,7976;-88,7146;149
46,7283;-101,5026;149
37,7304;-99,937;149
46,9152;-116,8315;149
43,7363;-73,8211;149
37,5017;-108,66;149
43,1338;-95,0222;148
40,6241;-81,7766;148
39,3021;-102,7434;148
41,3298;-96,4292;148
37,1444;-104,6216;148
39,5718;-87,2425;148
42,8214;-77,8939;148
47,2367;-97,0032;148
36,6344;-86,54;148
41,5908;-90,8565;148
39,7306;-78,8478;148
34,8981;-94,9772;148
31,4335;-89,2847;148
40,1441;-92,0102;148
40,9797;-76,3706;148
39,6541;-93,7025;148
41,0193;-84,3035;148
41,7059;-76,8277;148
40,0987;-99,2223;148
30,8889;-98,4631;148
44,8658;-90,0146;148
38,2369;-92,4601;148
40,6184;-78,2618;148
40,5428;-88,7146;148
38,7486;-106,0764;148
38,3243;-82,2172;148
40,6298;-97,7146;148
41,1739;-86,5531;147
34,2177;-81,7146;147
43,1833;-90,8569;147
38,5116;-76,6797;147
34,797;-79,2559;147
38,3917;-90,5907;147
27,2601;-98,7847;147
39,7739;-121,9549;147
45,0833;-92,2579;147
40,6864;-78,2272;147
39,9835;-78,7723;147
45,5038;-99,8839;147
36,5372;-79,2081;147
43,8995;-98,1442;147
35,3623;-104,2042;147
38,5318;-84,0357;147
35,5096;-97,6499;147
43,2443;-95,9344;147
35,2134;-78,677;147
44,6985;-123,4269;147
39,9968;-96,3493;147
33,9921;-114,4045;147
45,3149;-121,8887;147
34,8247;-98,3752;147
39,699;-77,7765;147
45,2746;-100,9012;147
39,2649;-87,1193;146
40,1161;-87,8431;146
46,1292;-107,5554;146
40,7427;-93,8327;146
32,1712;-82,3297;146
47,3404;-94,206;146
34,15;-96,3644;146
38,7896;-95,9624;146
43,0665;-91,9341;146
43,8298;-96,0218;146
48,4434;-101,7163;146
43,6378;-123,5687;146
38,3493;-94,589;146
38,4464;-122,1944;146
39,5095;-95,8555;146
36,5807;-92,6638;146
46,4219;-90,8081;146
32,7431;-116,002;146
46,9489;-123,2736;146
45,5422;-96,956;146
41,7696;-99,3814;146
40,8472;-101,3893;146
39,51;-87,1861;146
41,1539;-102,763;146
47,1151;-116,3864;146
39,9219;-93,4776;146
32,8095;-107,9391;146
40,6618;-77,456;146
37,2762;-88,0839;146
39,832;-99,5732;146
35,6068;-103,1043;146
38,7223;-86,6706;145
43,8813;-97,504;145
38,5599;-82,7274;145
41,4939;-73,4373;145
39,3938;-95,6285;145
34,031;-92,278;145
37,4432;-97,7694;145
37,4937;-94,2955;145
34,6963;-94,8789;145
35,6495;-95,6535;145
41,4387;-88,7745;145
34,8879;-82,9752;145
38,7041;-90,6855;145
41,0879;-84,5832;145
47,6945;-114,6407;145
39,8452;-97,1724;145
41,4385;-92,1717;145
35,2034;-91,61;145
40,3711;-77,6048;145
39,7534;-90,6069;145
34,125;-96,5687;145
30,4827;-87,0651;145
36,9173;-77,2719;145
39,7487;-120,5726;145
40,3103;-78,2862;145
38,077;-99,2445;144
45,7887;-95,3574;144
44,5281;-111,3591;144
33,2628;-98,5156;144
40,6974;-120,731;144
37,6688;-78,6917;144
46,0865;-100,6301;144
41,6921;-95,874;144
34,5143;-97,349;144
32,1465;-83,8775;144
41,7192;-95,3937;144
43,1171;-92,4151;144
24,8247;-80,8128;144
41,1036;-84,1301;144
35,3017;-93,868;144
36,754;-89,6866;144
47,0887;-117,0464;144
39,7294;-90,9094;144
40,3795;-97,0799;144
40,5505;-103,2746;144
48,5471;-109,731;144
33,8464;-89,4159;144
36,8629;-94,1863;144
40,8372;-91,7113;144
26,4329;-98,7512;144
34,8726;-88,6428;144
34,2349;-93,7405;144
33,3677;-87,1008;144
32,7167;-111,9269;143
37,6636;-120,4635;143
37,9095;-82,447;143
40,4238;-83,8846;143
55,2122;-162,7475;143
33,7642;-89,9732;143
41,7852;-96,3624;143
41,8263;-122,0059;143
41,5265;-73,4653;143
39,0514;-84,5199;143
47,5167;-92,7227;143
37,4893;-87,8613;143
43,4336;-94,9467;143
35,6257;-96,4195;143
36,4924;-119,336;143
26,1563;-80,1452;143
34,345;-106,8466;143
39,3923;-77,6275;143
35,4222;-99,9116;143
33,5607;-93,4013;143
39,8477;-82,1225;143
25,858;-81,3862;143
36,3787;-94,7265;143
38,3547;-92,4031;143
40,7985;-76,1503;143
42,4813;-74,6062;143
41,5932;-85,1897;142
41,7213;-86,593;142
44,8876;-93,1609;142
37,6971;-88,1387;142
38,7598;-94,1649;142
35,0546;-91,1227;142
48,8998;-115,1714;142
42,0751;-90,8822;142
47,6966;-96,144;142
42,8928;-95,2424;142
35,3066;-93,8887;142
59,34;-151,8464;142
43,9815;-91,4946;142
39,0306;-89,4757;142
35,6017;-88,5703;142
30,9891;-82,8691;142
36,4084;-88,5842;142
44,3801;-95,0548;142
33,8275;-90,2926;142
39,501;-80,5549;142
44,889;-108,5961;142
37,9106;-75,5845;142
33,8899;-108,5201;142
39,9738;-122,1732;142
42,3827;-111,3228;142
39,2101;-117,0679;142
48,3708;-101,3003;142
39,6143;-77,5943;142
45,2814;-95,7559;142
40,1345;-78,2666;142
48,8899;-103,0101;142
38,7788;-107,7805;142
26,4087;-98,8367;142
44,6109;-88,4934;142
41,1278;-85,3953;142
45,2551;-87,0729;142
38,6745;-97,7511;142
36,4838;-86,4396;142
44,4738;-91,6785;142
41,5347;-73,3646;142
42,803;-94,4201;141
42,4718;-91,3391;141
33,8461;-109,1433;141
38,1004;-93,0528;141
45,386;-84,929;141
34,9871;-87,1513;141
30,8518;-94,8578;141
45,3127;-93,9827;141
40,6087;-77,237;141
35,1637;-95,7761;141
42,7293;-95,1835;141
46,563;-96,7363;141
39,1122;-89,2137;141
39,7972;-83,8257;141
41,4108;-79,2286;141
37,8894;-90,2172;141
38,2953;-92,0255;141
35,4329;-108,3358;141
38,3523;-121,9077;141
38,0386;-96,6386;141
35,9742;-90,8621;141
40,0346;-96,0466;141
40,7269;-77,6077;141
35,2248;-95,3768;141
41,2328;-103,8912;141
44,7029;-122,0843;141
41,7936;-124,0662;141
40,1416;-87,4687;141
38,7011;-104,8347;141
41,4937;-117,547;141
36,3173;-107,0459;140
46,6791;-109,7533;140
32,579;-84,5516;140
42,7399;-93,5503;140
39,732;-95,2696;140
29,2811;-82,44;140
39,0917;-85,8472;140
31,8237;-87,3178;140
39,3469;-92,4152;140
40,2928;-78,0272;140
39,298;-102,8695;140
32,7876;-85,3057;140
26,3348;-98,6391;140
33,973;-85,5558;140
37,6531;-100,2329;140
36,4227;-84,5429;140
26,4253;-99,0268;140
38,2468;-85,5612;140
48,8954;-112,0952;140
34,3198;-111,1394;140
38,9238;-87,0193;140
31,9623;-87,4773;140
35,6466;-109,007;140
43,1126;-91,677;140
36,0044;-91,6583;140
41,6646;-84,4347;140
34,4752;-79,0371;140
37,2552;-89,0165;140
38,3299;-75,3749;140
40,1974;-87,527;140
38,9449;-105,1619;140
45,4462;-119,6879;140
38,8989;-86,5119;140
40,2323;-95,7736;139
39,5487;-90,48;139
37,4702;-83,6828;139
40,2028;-78,9293;139
28,6322;-82,3617;139
35,155;-89,126;139
45,7174;-96,4231;139
46,1191;-94,0368;139
34,878;-97,7088;139
42,0055;-92,3161;139
36,0222;-81,9308;139
39,9353;-89,6788;139
34,321;-79,3371;139
35,5695;-75,4666;139
37,0678;-96,0147;139
26,4114;-98,9185;139
39,3489;-100,0743;139
38,936;-97,1269;139
38,1657;-77,1989;139
39,7859;-87,3903;139
40,2013;-95,0404;139
44,3815;-123,5958;139
44,1885;-90,6446;139
39,8557;-82,1408;139
35,5784;-94,9718;139
41,0882;-93,2569;139
40,7778;-84,8422;139
39,5169;-75,5811;138
32,9816;-90,5904;138
38,3775;-92,6746;138
42,1736;-94,1061;138
37,9105;-94,557;138
30,1214;-97,8725;138
41,8339;-89,3858;138
55,5113;-132,7023;138
34,6311;-91,3861;138
36,2755;-99,3381;138
37,3224;-88,9405;138
36,1341;-95,2414;138
36,484;-106,4334;138
44,0711;-101,1554;138
39,3557;-90,0372;138
26,412;-98,9216;138
37,5268;-121,0115;138
40,3977;-95,6611;138
40,6177;-79,5841;138
43,254;-98,6974;138
40,2924;-78,4032;138
33,866;-77,9862;138
41,2419;-83,1514;138
45,5301;-90,5868;138
36,2707;-95,1178;138
40,6135;-122,4606;138
41,4359;-85,144;137
41,8992;-78,5388;137
36,2076;-81,7861;137
41,5662;-70,5123;137
36,9945;-98,0351;137
38,7989;-97,1069;137
31,2361;-96,2574;137
39,5192;-85,6355;137
42,8353;-93,222;137
39,9612;-95,9713;137
39,6948;-85,783;137
40,9276;-99,3901;137
41,1594;-96,5394;137
42,1984;-89,5946;137
45,929;-114,1326;137
47,2992;-88,3607;137
39,122;-87,1917;137
44,2226;-92,3743;137
41,3704;-79,3056;137
43,7778;-88,0907;137
30,1212;-90,9843;137
45,6628;-111,8826;137
46,3798;-96,1309;136
40,006;-93,9878;136
40,072;-85,8594;136
32,8282;-93,8418;136
46,4584;-94,0488;136
43,3299;-90,5277;136
38,3898;-118,1115;136
41,5557;-90,4538;136
45,9484;-93,0728;136
40,6958;-90,8251;136
28,5727;-82,6546;136
40,9268;-77,5185;136
41,219;-84,6017;136
41,7963;-89,6032;136
46,9193;-97,5507;136
30,402;-83,96;136
37,3701;-102,8588;136
32,4576;-87,5938;136
46,7625;-97,7932;136
57,7913;-135,1954;136
42,2967;-89,4771;136
26,2006;-97,8445;136
40,7848;-83,6989;136
35,1718;-83,1273;136
63,3523;-143,4318;136
39,6735;-95,6842;136
40,9608;-77,6093;136
37,0749;-107,5933;136
40,0747;-99,1386;135
38,5146;-88,2325;135
39,2117;-83,8844;135
47,0731;-92,7312;135
39,2693;-90,2065;135
35,9709;-94,6542;135
61,9989;-146,8111;135
38,2549;-94,5873;135
34,5422;-91,7596;135
47,6726;-116,7472;135
42,1142;-91,0904;135
43,0281;-98,889;135
34,5569;-96,8584;135
33,0176;-82,9678;135
44,7582;-97,381;135
48,8533;-117,3893;135
36,8815;-112,7237;135
34,3664;-81,9758;135
36,0791;-94,9759;135
37,6189;-93,2387;134
34,6575;-90,8208;134
39,9462;-99,534;134
33,6069;-89,2787;134
40,0518;-95,4301;134
38,444;-86,0261;134
39,0906;-87,1981;134
42,7562;-96,6054;134
42,3788;-94,431;134
38,2667;-87,1444;134
47,4542;-88,1569;134
38,2067;-81,396;134
34,9965;-78,6412;134
33,9443;-87,8705;134
40,3877;-120,3807;134
46,6433;-118,5559;134
29,404;-96,0837;134
43,2587;-88,6292;134
40,0661;-86,465;134
27,6993;-80,8871;134
39,7278;-105,1572;134
33,4513;-83,503;133
41,7142;-86,2322;133
34,3199;-111,3051;133
66,931;-156,8939;133
41,8214;-75,0804;133
42,2626;-93,0092;133
40,0361;-105,3323;133
40,8417;-81,6347;133
34,3409;-111,2987;133
38,3966;-89,6456;133
35,224;-90,2056;133
34,2826;-79,4724;133
37,9712;-81,7138;133
39,1689;-87,673;133
41,9054;-92,1804;133
44,8476;-88,3592;133
38,6054;-89,2898;133
60,8924;-149,6352;133
43,8808;-89,4078;133
43,3196;-85,4975;133
33,6367;-80,0607;133
42,0731;-90,8386;133
39,5535;-95,5204;133
39,4794;-79,0768;133
30,2613;-95,8298;133
39,9768;-105,4798;133
47,6696;-114,0818;133
39,9126;-97,5385;133
38,6239;-86,0347;133
35,1067;-97,7341;133
38,8642;-115,0099;133
37,1564;-95,5977;132
39,8956;-78,5174;132
39,0409;-87,4711;132
36,7102;-82,3048;132
36,9236;-97,3358;132
44,6802;-113,3592;132
37,4484;-98,1658;132
36,7093;-77,2013;132
43,6599;-82,6126;132
35,5054;-95,8716;132
34,1636;-97,5964;132
35,4816;-110,4562;132
35,5935;-88,5361;132
43,8462;-92,548;132
43,0793;-110,9913;132
47,8212;-121,5561;132
41,189;-88,9825;132
37,8401;-90,6076;132
39,8519;-81,096;132
31,4836;-88,1513;132
34,9937;-94,5156;132
45,5231;-118,4396;132
45,6264;-94,8694;132
46,915;-123,9823;132
35,4479;-91,2315;132
38,0014;-103,5549;132
42,8616;-95,5446;132
35,7473;-106,0308;132
37,3247;-120,8497;132
48,5489;-114,5721;132
33,3575;-91,8511;131
35,1098;-95,1065;131
35,9133;-94,6481;131
39,344;-83,6001;131
41,3892;-90,6705;131
38,5654;-98,6087;131
39,9774;-85,0868;131
46,7347;-103,9829;131
36,564;-97,6625;131
44,0084;-91,5601;131
37,5027;-92,2201;131
43,2493;-91,0464;131
48,338;-102,2297;131
41,3077;-93,7337;131
34,7078;-89,8075;131
38,7407;-97,5979;131
39,9291;-95,6944;131
37,6493;-112,4348;131
36,5698;-77,2501;131
38,5481;-97,1542;131
43,1219;-72,4554;131
38,8902;-122,2404;131
